Adm2_code;Week;Total_cases;Cumulative_cases;WIR_x10000;AR_x10000
cod200412;31;0;7;0;3,333174611
cod200412;32;0;7;0;3,333174611
cod200412;33;0;7;0;3,333174611
cod200412;34;0;7;0;3,333174611
cod200412;35;0;7;0;3,333174611
cod200412;36;0;7;0;3,333174611
cod200412;37;1;8;0,476167802;3,809342412
cod200412;38;0;8;0;3,809342412
cod200412;39;0;8;0;3,809342412
cod200412;40;0;8;0;3,809342412
cod200412;41;0;8;0;3,809342412
cod200412;42;0;8;0;3,809342412
cod200412;43;0;8;0;3,809342412
cod200412;44;0;8;0;3,809342412
cod200412;45;0;8;0;3,809342412
cod200412;46;0;8;0;3,809342412
cod200412;47;0;8;0;3,809342412
cod200412;48;0;8;0;3,809342412
cod200412;49;0;8;0;3,809342412
cod200412;50;0;8;0;3,809342412
cod200412;51;0;8;0;3,809342412
cod200412;52;0;8;0;3,809342412
cod200412;53;0;8;0;3,809342412
cod200413;1;0;0;0;0
cod200413;2;0;0;0;0
cod200413;3;0;0;0;0
cod200413;4;0;0;0;0
cod200413;5;0;0;0;0
cod200413;6;3;3;0,110771821;0,110771821
cod200413;7;0;3;0;0,110771821
cod200413;8;0;3;0;0,110771821
cod200413;9;0;3;0;0,110771821
cod200413;10;0;3;0;0,110771821
cod200413;11;0;3;0;0,110771821
cod200413;12;0;3;0;0,110771821
cod200413;13;0;3;0;0,110771821
cod200413;14;2;5;0,073847881;0,184619702
cod200413;15;0;5;0;0,184619702
cod200413;16;0;5;0;0,184619702
cod200413;17;0;5;0;0,184619702
cod200413;18;0;5;0;0,184619702
cod200413;19;0;5;0;0,184619702
cod200413;20;0;5;0;0,184619702
cod200413;21;0;5;0;0,184619702
cod200413;22;1;6;0,03692394;0,221543642
cod200413;23;0;6;0;0,221543642
cod200413;24;0;6;0;0,221543642
cod200413;25;5;11;0,184619702;0,406163344
cod200413;26;6;17;0,221543642;0,627706986
cod200413;27;0;17;0;0,627706986
cod200413;28;0;17;0;0,627706986
cod200413;29;0;17;0;0,627706986
cod200413;30;0;17;0;0,627706986
cod200413;31;0;17;0;0,627706986
cod200413;32;0;17;0;0,627706986
cod200413;33;0;17;0;0,627706986
cod200413;34;0;17;0;0,627706986
cod200413;35;0;17;0;0,627706986
cod200413;36;7;24;0,258467583;0,886174569
cod200413;37;0;24;0;0,886174569
cod200413;38;0;24;0;0,886174569
cod200413;39;0;24;0;0,886174569
cod200413;40;0;24;0;0,886174569
cod200413;41;0;24;0;0,886174569
cod200413;42;0;24;0;0,886174569
cod200413;43;0;24;0;0,886174569
cod200413;44;0;24;0;0,886174569
cod200413;45;9;33;0,332315463;1,218490032
cod200413;46;0;33;0;1,218490032
cod200413;47;0;33;0;1,218490032
cod200413;48;0;33;0;1,218490032
cod200413;49;0;33;0;1,218490032
cod200413;50;0;33;0;1,218490032
cod200413;51;0;33;0;1,218490032
cod200413;52;0;33;0;1,218490032
cod200413;53;0;33;0;1,218490032
cod200415;1;0;0;0;0
cod200415;2;0;0;0;0
cod200415;3;0;0;0;0
cod200415;4;1;1;0,078904801;0,078904801
cod200415;5;1;2;0,078904801;0,157809603
cod200415;6;0;2;0;0,157809603
cod200415;7;0;2;0;0,157809603
cod200415;8;0;2;0;0,157809603
cod200415;9;17;19;1,341381623;1,499191226
cod200415;10;0;19;0;1,499191226
cod200415;11;0;19;0;1,499191226
cod200415;12;0;19;0;1,499191226
cod200415;13;5;24;0,394524007;1,893715233
cod200415;14;0;24;0;1,893715233
cod200415;15;0;24;0;1,893715233
cod200415;16;3;27;0,236714404;2,130429637
cod200415;17;0;27;0;2,130429637
cod200415;18;1;28;0,078904801;2,209334438
cod200415;19;0;28;0;2,209334438
cod200415;20;2;30;0,157809603;2,367144041
cod200415;21;0;30;0;2,367144041
cod200415;22;2;32;0,157809603;2,524953643
cod200415;23;0;32;0;2,524953643
cod200415;24;0;32;0;2,524953643
cod200415;25;0;32;0;2,524953643
cod200415;26;0;32;0;2,524953643
cod200415;27;3;35;0,236714404;2,761668048
cod200415;28;0;35;0;2,761668048
cod200415;29;0;35;0;2,761668048
cod200415;30;0;35;0;2,761668048
cod200415;31;0;35;0;2,761668048
cod200415;32;0;35;0;2,761668048
cod200415;33;0;35;0;2,761668048
cod200415;34;0;35;0;2,761668048
cod200415;35;0;35;0;2,761668048
cod200415;36;1;36;0,078904801;2,840572849
cod200415;37;0;36;0;2,840572849
cod200415;38;0;36;0;2,840572849
cod200415;39;0;36;0;2,840572849
cod200415;40;15;51;1,18357202;4,024144869
cod200415;41;1;52;0,078904801;4,103049671
cod200415;42;0;52;0;4,103049671
cod200415;43;0;52;0;4,103049671
cod200415;44;0;52;0;4,103049671
cod200415;45;1;53;0,078904801;4,181954472
cod200415;46;0;53;0;4,181954472
cod200415;47;0;53;0;4,181954472
cod200415;48;0;53;0;4,181954472
cod200415;49;0;53;0;4,181954472
cod200415;50;0;53;0;4,181954472
cod200415;51;0;53;0;4,181954472
cod200415;52;0;53;0;4,181954472
cod200415;53;0;53;0;4,181954472
cod200419;1;0;0;0;0
cod200419;2;0;0;0;0
cod200419;3;0;0;0;0
cod200419;4;0;0;0;0
cod200419;5;0;0;0;0
cod200419;6;0;0;0;0
cod200419;7;0;0;0;0
cod200419;8;0;0;0;0
cod200419;9;0;0;0;0
cod200419;10;0;0;0;0
cod200419;11;0;0;0;0
cod200419;12;0;0;0;0
cod200419;13;0;0;0;0
cod200419;14;1;1;0,067347895;0,067347895
cod200419;15;0;1;0;0,067347895
cod200419;16;0;1;0;0,067347895
cod200419;17;0;1;0;0,067347895
cod200419;18;0;1;0;0,067347895
cod200419;19;1;2;0,067347895;0,13469579
cod200419;20;0;2;0;0,13469579
cod200419;21;0;2;0;0,13469579
cod200419;22;0;2;0;0,13469579
cod200419;23;0;2;0;0,13469579
cod200419;24;0;2;0;0,13469579
cod200419;25;0;2;0;0,13469579
cod200419;26;0;2;0;0,13469579
cod200419;27;0;2;0;0,13469579
cod200419;28;0;2;0;0,13469579
cod200419;29;4;6;0,26939158;0,404087371
cod200419;30;0;6;0;0,404087371
cod200419;31;0;6;0;0,404087371
cod200419;32;0;6;0;0,404087371
cod200419;33;0;6;0;0,404087371
cod200419;34;0;6;0;0,404087371
cod200419;35;0;6;0;0,404087371
cod200419;36;4;10;0,26939158;0,673478951
cod200419;37;0;10;0;0,673478951
cod200419;38;0;10;0;0,673478951
cod200419;39;0;10;0;0,673478951
cod200419;40;0;10;0;0,673478951
cod200419;41;0;10;0;0,673478951
cod200419;42;0;10;0;0,673478951
cod200419;43;0;10;0;0,673478951
cod200419;44;0;10;0;0,673478951
cod200419;45;0;10;0;0,673478951
cod200419;46;0;10;0;0,673478951
cod200419;47;0;10;0;0,673478951
cod200419;48;0;10;0;0,673478951
cod200419;49;0;10;0;0,673478951
cod200419;50;0;10;0;0,673478951
cod200419;51;0;10;0;0,673478951
cod200419;52;0;10;0;0,673478951
cod200419;53;0;10;0;0,673478951
cod200421;1;0;0;0;0
cod200421;2;0;0;0;0
cod200421;3;1;1;0,050670882;0,050670882
cod200421;4;0;1;0;0,050670882
cod200421;5;0;1;0;0,050670882
cod200421;6;0;1;0;0,050670882
cod200421;7;0;1;0;0,050670882
cod200421;8;0;1;0;0,050670882
cod200421;9;0;1;0;0,050670882
cod200421;10;0;1;0;0,050670882
cod200421;11;0;1;0;0,050670882
cod200421;12;0;1;0;0,050670882
cod200421;13;0;1;0;0,050670882
cod200421;14;0;1;0;0,050670882
cod200421;15;0;1;0;0,050670882
cod200421;16;0;1;0;0,050670882
cod200421;17;0;1;0;0,050670882
cod200421;18;0;1;0;0,050670882
cod200421;19;0;1;0;0,050670882
cod200421;20;0;1;0;0,050670882
cod200421;21;0;1;0;0,050670882
cod200421;22;0;1;0;0,050670882
cod200421;23;0;1;0;0,050670882
cod200421;24;0;1;0;0,050670882
cod200421;25;0;1;0;0,050670882
cod200421;26;0;1;0;0,050670882
cod200421;27;0;1;0;0,050670882
cod200421;28;0;1;0;0,050670882
cod200421;29;0;1;0;0,050670882
cod200421;30;0;1;0;0,050670882
cod200421;31;0;1;0;0,050670882
cod200421;32;0;1;0;0,050670882
cod200421;33;0;1;0;0,050670882
cod200421;34;0;1;0;0,050670882
cod200421;35;0;1;0;0,050670882
cod200421;36;0;1;0;0,050670882
cod200421;37;0;1;0;0,050670882
cod200421;38;0;1;0;0,050670882
cod200421;39;0;1;0;0,050670882
cod200421;40;1;2;0,050670882;0,101341765
cod200421;41;0;2;0;0,101341765
cod200421;42;0;2;0;0,101341765
cod200421;43;0;2;0;0,101341765
cod200421;44;0;2;0;0,101341765
cod200421;45;0;2;0;0,101341765
cod200421;46;0;2;0;0,101341765
cod200421;47;0;2;0;0,101341765
cod200421;48;0;2;0;0,101341765
cod200421;49;0;2;0;0,101341765
cod200421;50;0;2;0;0,101341765
cod200421;51;0;2;0;0,101341765
cod200421;52;0;2;0;0,101341765
cod200421;53;0;2;0;0,101341765
cod200422;1;0;0;0;0
cod200422;2;0;0;0;0
cod200422;3;0;0;0;0
cod200422;4;4;4;0,485772925;0,485772925
cod200422;5;0;4;0;0,485772925
cod200422;6;0;4;0;0,485772925
cod200422;7;0;4;0;0,485772925
cod200422;8;0;4;0;0,485772925
cod200422;9;0;4;0;0,485772925
cod200422;10;0;4;0;0,485772925
cod200422;11;0;4;0;0,485772925
cod200422;12;0;4;0;0,485772925
cod200422;13;1;5;0,121443231;0,607216157
cod200422;14;0;5;0;0,607216157
cod200422;15;0;5;0;0,607216157
cod200422;16;0;5;0;0,607216157
cod200422;17;0;5;0;0,607216157
cod200422;18;0;5;0;0,607216157
cod200422;19;0;5;0;0,607216157
cod200422;20;0;5;0;0,607216157
cod200422;21;0;5;0;0,607216157
cod200422;22;0;5;0;0,607216157
cod200422;23;0;5;0;0,607216157
cod200422;24;0;5;0;0,607216157
cod200422;25;0;5;0;0,607216157
cod200422;26;0;5;0;0,607216157
cod200422;27;0;5;0;0,607216157
cod200422;28;0;5;0;0,607216157
cod200422;29;0;5;0;0,607216157
cod200422;30;0;5;0;0,607216157
cod200422;31;0;5;0;0,607216157
cod200422;32;0;5;0;0,607216157
cod200422;33;0;5;0;0,607216157
cod200422;34;0;5;0;0,607216157
cod200422;35;0;5;0;0,607216157
cod200422;36;0;5;0;0,607216157
cod200422;37;0;5;0;0,607216157
cod200422;38;0;5;0;0,607216157
cod200422;39;0;5;0;0,607216157
cod200422;40;0;5;0;0,607216157
cod200422;41;0;5;0;0,607216157
cod200422;42;0;5;0;0,607216157
cod200422;43;0;5;0;0,607216157
cod200422;44;0;5;0;0,607216157
cod200422;45;0;5;0;0,607216157
cod200422;46;0;5;0;0,607216157
cod200422;47;0;5;0;0,607216157
cod200422;48;0;5;0;0,607216157
cod200422;49;0;5;0;0,607216157
cod200422;50;0;5;0;0,607216157
cod200422;51;0;5;0;0,607216157
cod200422;52;0;5;0;0,607216157
cod200422;53;0;5;0;0,607216157
cod200423;1;0;0;0;0
cod200423;2;0;0;0;0
cod200423;3;0;0;0;0
cod200423;4;0;0;0;0
cod200423;5;1;1;0,028977276;0,028977276
cod200423;6;2;3;0,057954552;0,086931828
cod200423;7;0;3;0;0,086931828
cod200423;8;0;3;0;0,086931828
cod200423;9;0;3;0;0,086931828
cod200423;10;0;3;0;0,086931828
cod200423;11;0;3;0;0,086931828
cod200423;12;0;3;0;0,086931828
cod200423;13;6;9;0,173863656;0,260795484
cod200423;14;0;9;0;0,260795484
cod200423;15;0;9;0;0,260795484
cod200423;16;15;24;0,43465914;0,695454624
cod200423;17;4;28;0,115909104;0,811363729
cod200423;18;2;30;0,057954552;0,869318281
cod200423;19;0;30;0;0,869318281
cod200423;20;0;30;0;0,869318281
cod200423;21;2;32;0,057954552;0,927272833
cod200423;22;0;32;0;0,927272833
cod200423;23;0;32;0;0,927272833
cod200423;24;0;32;0;0,927272833
cod200423;25;0;32;0;0,927272833
cod200423;26;3;35;0,086931828;1,014204661
cod200423;27;5;40;0,14488638;1,159091041
cod200423;28;0;40;0;1,159091041
cod200423;29;4;44;0,115909104;1,275000145
cod200423;30;2;46;0,057954552;1,332954697
cod200423;31;0;46;0;1,332954697
cod200423;32;0;46;0;1,332954697
cod200423;33;0;46;0;1,332954697
cod200423;34;0;46;0;1,332954697
cod200423;35;0;46;0;1,332954697
cod200423;36;11;57;0,318750036;1,651704733
cod200423;37;0;57;0;1,651704733
cod200423;38;0;57;0;1,651704733
cod200423;39;0;57;0;1,651704733
cod200423;40;0;57;0;1,651704733
cod200423;41;0;57;0;1,651704733
cod200423;42;0;57;0;1,651704733
cod200423;43;0;57;0;1,651704733
cod200423;44;0;57;0;1,651704733
cod200423;45;1;58;0,028977276;1,680682009
cod200423;46;0;58;0;1,680682009
cod200423;47;0;58;0;1,680682009
cod200423;48;0;58;0;1,680682009
cod200423;49;0;58;0;1,680682009
cod200423;50;0;58;0;1,680682009
cod200423;51;0;58;0;1,680682009
cod200423;52;0;58;0;1,680682009
cod200423;53;0;58;0;1,680682009
cod200427;1;0;0;0;0
cod200427;2;2;2;0,094446097;0,094446097
cod200427;3;42;44;1,983368042;2,07781414
cod200427;4;23;67;1,086130118;3,163944258
cod200427;5;13;80;0,613899632;3,77784389
cod200427;6;0;80;0;3,77784389
cod200427;7;3;83;0,141669146;3,919513036
cod200427;8;1;84;0,047223049;3,966736085
cod200427;9;9;93;0,425007438;4,391743522
cod200427;10;4;97;0,188892195;4,580635717
cod200427;11;1;98;0,047223049;4,627858765
cod200427;12;1;99;0,047223049;4,675081814
cod200427;13;0;99;0;4,675081814
cod200427;14;0;99;0;4,675081814
cod200427;15;0;99;0;4,675081814
cod200427;16;0;99;0;4,675081814
cod200427;17;0;99;0;4,675081814
cod200427;18;4;103;0,188892195;4,863974008
cod200427;19;0;103;0;4,863974008
cod200427;20;1;104;0,047223049;4,911197057
cod200427;21;0;104;0;4,911197057
cod200427;22;2;106;0,094446097;5,005643154
cod200427;23;0;106;0;5,005643154
cod200427;24;0;106;0;5,005643154
cod200427;25;1;107;0,047223049;5,052866203
cod200427;26;1;108;0,047223049;5,100089252
cod200427;27;0;108;0;5,100089252
cod200427;28;0;108;0;5,100089252
cod200427;29;0;108;0;5,100089252
cod200427;30;2;110;0,094446097;5,194535349
cod200427;31;0;110;0;5,194535349
cod200427;32;0;110;0;5,194535349
cod200427;33;0;110;0;5,194535349
cod200427;34;0;110;0;5,194535349
cod200427;35;55;165;2,597267674;7,791803023
cod200427;36;0;165;0;7,791803023
cod200427;37;0;165;0;7,791803023
cod200427;38;1;166;0,047223049;7,839026072
cod200427;39;0;166;0;7,839026072
cod200427;40;1;167;0,047223049;7,88624912
cod200427;41;0;167;0;7,88624912
cod200427;42;1;168;0,047223049;7,933472169
cod200427;43;0;168;0;7,933472169
cod200427;44;0;168;0;7,933472169
cod200427;45;0;168;0;7,933472169
cod200427;46;0;168;0;7,933472169
cod200427;47;0;168;0;7,933472169
cod200427;48;0;168;0;7,933472169
cod200427;49;0;168;0;7,933472169
cod200427;50;0;168;0;7,933472169
cod200427;51;3;171;0,141669146;8,075141315
cod200427;52;21;192;0,991684021;9,066825336
cod200427;53;0;192;0;9,066825336
cod200430;1;0;0;0;0
cod200430;2;0;0;0;0
cod200430;3;0;0;0;0
cod200430;4;0;0;0;0
cod200430;5;0;0;0;0
cod200430;6;0;0;0;0
cod200430;7;0;0;0;0
cod200430;8;0;0;0;0
cod200430;9;0;0;0;0
cod200430;10;0;0;0;0
cod200430;11;0;0;0;0
cod200430;12;0;0;0;0
cod200430;13;0;0;0;0
cod200430;14;0;0;0;0
cod200430;15;0;0;0;0
cod200430;16;0;0;0;0
cod200430;17;0;0;0;0
cod200430;18;0;0;0;0
cod200430;19;0;0;0;0
cod200430;20;0;0;0;0
cod200430;21;0;0;0;0
cod200430;22;0;0;0;0
cod200430;23;0;0;0;0
cod200430;24;0;0;0;0
cod200430;25;0;0;0;0
cod200430;26;0;0;0;0
cod200430;27;0;0;0;0
cod200430;28;0;0;0;0
cod200430;29;0;0;0;0
cod200430;30;0;0;0;0
cod200430;31;0;0;0;0
cod200430;32;0;0;0;0
cod200430;33;0;0;0;0
cod200430;34;0;0;0;0
cod200430;35;0;0;0;0
cod200430;36;0;0;0;0
cod200430;37;0;0;0;0
cod200430;38;0;0;0;0
cod200430;39;0;0;0;0
cod200430;40;0;0;0;0
cod200430;41;0;0;0;0
cod200430;42;5;5;0,663147564;0,663147564
cod200430;43;0;5;0;0,663147564
cod200430;44;0;5;0;0,663147564
cod200430;45;0;5;0;0,663147564
cod200430;46;0;5;0;0,663147564
cod200430;47;0;5;0;0,663147564
cod200430;48;0;5;0;0,663147564
cod200430;49;0;5;0;0,663147564
cod200430;50;0;5;0;0,663147564
cod200430;51;0;5;0;0,663147564
cod200430;52;0;5;0;0,663147564
cod200430;53;0;5;0;0,663147564
cod200431;1;0;0;0;0
cod200431;2;0;0;0;0
cod200431;3;0;0;0;0
cod200431;4;0;0;0;0
cod200431;5;0;0;0;0
cod200431;6;0;0;0;0
cod200431;7;0;0;0;0
cod200431;8;0;0;0;0
cod200431;9;0;0;0;0
cod200431;10;0;0;0;0
cod200431;11;0;0;0;0
cod200431;12;0;0;0;0
cod200431;13;0;0;0;0
cod200431;14;0;0;0;0
cod200431;15;0;0;0;0
cod200431;16;0;0;0;0
cod200431;17;0;0;0;0
cod200431;18;0;0;0;0
cod200431;19;0;0;0;0
cod200431;20;0;0;0;0
cod200431;21;0;0;0;0
cod200431;22;0;0;0;0
cod200431;23;0;0;0;0
cod200431;24;0;0;0;0
cod200431;25;0;0;0;0
cod200431;26;0;0;0;0
cod200431;27;0;0;0;0
cod200431;28;0;0;0;0
cod200431;29;0;0;0;0
cod200431;30;0;0;0;0
cod200431;31;1;1;0,158403295;0,158403295
cod200431;32;0;1;0;0,158403295
cod200431;33;0;1;0;0,158403295
cod200431;34;0;1;0;0,158403295
cod200431;35;0;1;0;0,158403295
cod200431;36;0;1;0;0,158403295
cod200431;37;0;1;0;0,158403295
cod200431;38;0;1;0;0,158403295
cod200431;39;0;1;0;0,158403295
cod200431;40;0;1;0;0,158403295
cod200431;41;0;1;0;0,158403295
cod200431;42;0;1;0;0,158403295
cod200431;43;0;1;0;0,158403295
cod200431;44;0;1;0;0,158403295
cod200431;45;0;1;0;0,158403295
cod200431;46;0;1;0;0,158403295
cod200431;47;0;1;0;0,158403295
cod200431;48;0;1;0;0,158403295
cod200431;49;0;1;0;0,158403295
cod200431;50;0;1;0;0,158403295
cod200431;51;0;1;0;0,158403295
cod200431;52;0;1;0;0,158403295
cod200431;53;0;1;0;0,158403295
cod200433;1;0;0;0;0
cod200433;2;0;0;0;0
cod200433;3;0;0;0;0
cod200433;4;0;0;0;0
cod200433;5;0;0;0;0
cod200433;6;0;0;0;0
cod200433;7;0;0;0;0
cod200433;8;0;0;0;0
cod200433;9;0;0;0;0
cod200433;10;0;0;0;0
cod200433;11;0;0;0;0
cod200433;12;0;0;0;0
cod200433;13;0;0;0;0
cod200433;14;0;0;0;0
cod200433;15;0;0;0;0
cod200433;16;0;0;0;0
cod200433;17;0;0;0;0
cod200433;18;0;0;0;0
cod200433;19;0;0;0;0
cod200433;20;0;0;0;0
cod200433;21;0;0;0;0
cod200433;22;0;0;0;0
cod200433;23;0;0;0;0
cod200433;24;0;0;0;0
cod200433;25;0;0;0;0
cod200433;26;0;0;0;0
cod200433;27;0;0;0;0
cod200433;28;0;0;0;0
cod200433;29;1;1;0,066056621;0,066056621
cod200433;30;0;1;0;0,066056621
cod200433;31;0;1;0;0,066056621
cod200433;32;0;1;0;0,066056621
cod200433;33;0;1;0;0,066056621
cod200433;34;0;1;0;0,066056621
cod200433;35;0;1;0;0,066056621
cod200433;36;0;1;0;0,066056621
cod200433;37;0;1;0;0,066056621
cod200433;38;0;1;0;0,066056621
cod200433;39;0;1;0;0,066056621
cod200433;40;0;1;0;0,066056621
cod200433;41;0;1;0;0,066056621
cod200433;42;0;1;0;0,066056621
cod200433;43;0;1;0;0,066056621
cod200433;44;0;1;0;0,066056621
cod200433;45;0;1;0;0,066056621
cod200433;46;0;1;0;0,066056621
cod200433;47;0;1;0;0,066056621
cod200433;48;0;1;0;0,066056621
cod200433;49;0;1;0;0,066056621
cod200433;50;0;1;0;0,066056621
cod200433;51;0;1;0;0,066056621
cod200433;52;0;1;0;0,066056621
cod200433;53;0;1;0;0,066056621
cod200434;1;0;0;0;0
cod200434;2;0;0;0;0
cod200434;3;0;0;0;0
cod200434;4;0;0;0;0
cod200434;5;0;0;0;0
cod200434;6;0;0;0;0
cod200434;7;0;0;0;0
cod200434;8;0;0;0;0
cod200434;9;0;0;0;0
cod200434;10;0;0;0;0
cod200434;11;0;0;0;0
cod200434;12;0;0;0;0
cod200434;13;0;0;0;0
cod200434;14;6;6;0,422360824;0,422360824
cod200434;15;0;6;0;0,422360824
cod200434;16;0;6;0;0,422360824
cod200434;17;0;6;0;0,422360824
cod200434;18;0;6;0;0,422360824
cod200434;19;0;6;0;0,422360824
cod200434;20;0;6;0;0,422360824
cod200434;21;8;14;0,563147765;0,985508589
cod200434;22;14;28;0,985508589;1,971017178
cod200434;23;0;28;0;1,971017178
cod200434;24;0;28;0;1,971017178
cod200434;25;6;34;0,422360824;2,393378002
cod200434;26;0;34;0;2,393378002
cod200434;27;0;34;0;2,393378002
cod200434;28;0;34;0;2,393378002
cod200434;29;0;34;0;2,393378002
cod200434;30;0;34;0;2,393378002
cod200434;31;0;34;0;2,393378002
cod200434;32;0;34;0;2,393378002
cod200434;33;0;34;0;2,393378002
cod200434;34;0;34;0;2,393378002
cod200434;35;0;34;0;2,393378002
cod200434;36;0;34;0;2,393378002
cod200434;37;0;34;0;2,393378002
cod200434;38;0;34;0;2,393378002
cod200434;39;0;34;0;2,393378002
cod200434;40;0;34;0;2,393378002
cod200434;41;0;34;0;2,393378002
cod200434;42;0;34;0;2,393378002
cod200434;43;0;34;0;2,393378002
cod200434;44;0;34;0;2,393378002
cod200434;45;7;41;0,492754294;2,886132296
cod200434;46;0;41;0;2,886132296
cod200434;47;0;41;0;2,886132296
cod200434;48;0;41;0;2,886132296
cod200434;49;0;41;0;2,886132296
cod200434;50;0;41;0;2,886132296
cod200434;51;0;41;0;2,886132296
cod200434;52;0;41;0;2,886132296
cod200434;53;0;41;0;2,886132296
cod200436;1;0;0;0;0
cod200436;2;0;0;0;0
cod200436;3;0;0;0;0
cod200436;4;0;0;0;0
cod200436;5;0;0;0;0
cod200436;6;0;0;0;0
cod200436;7;0;0;0;0
cod200436;8;0;0;0;0
cod200436;9;0;0;0;0
cod200436;10;0;0;0;0
cod200436;11;0;0;0;0
cod200436;12;0;0;0;0
cod200436;13;0;0;0;0
cod200436;14;0;0;0;0
cod200436;15;0;0;0;0
cod200436;16;0;0;0;0
cod200436;17;10;10;0,780585283;0,780585283
cod200436;18;0;10;0;0,780585283
cod200436;19;0;10;0;0,780585283
cod200436;20;0;10;0;0,780585283
cod200436;21;0;10;0;0,780585283
cod200436;22;0;10;0;0,780585283
cod200436;23;0;10;0;0,780585283
cod200436;24;0;10;0;0,780585283
cod200436;25;0;10;0;0,780585283
cod200436;26;0;10;0;0,780585283
cod200436;27;0;10;0;0,780585283
cod200436;28;0;10;0;0,780585283
cod200436;29;0;10;0;0,780585283
cod200436;30;0;10;0;0,780585283
cod200436;31;0;10;0;0,780585283
cod200436;32;0;10;0;0,780585283
cod200436;33;0;10;0;0,780585283
cod200436;34;0;10;0;0,780585283
cod200436;35;0;10;0;0,780585283
cod200436;36;0;10;0;0,780585283
cod200436;37;0;10;0;0,780585283
cod200436;38;0;10;0;0,780585283
cod200436;39;0;10;0;0,780585283
cod200436;40;0;10;0;0,780585283
cod200436;41;0;10;0;0,780585283
cod200436;42;0;10;0;0,780585283
cod200436;43;0;10;0;0,780585283
cod200436;44;0;10;0;0,780585283
cod200436;45;0;10;0;0,780585283
cod200436;46;0;10;0;0,780585283
cod200436;47;0;10;0;0,780585283
cod200436;48;0;10;0;0,780585283
cod200436;49;0;10;0;0,780585283
cod200436;50;0;10;0;0,780585283
cod200436;51;0;10;0;0,780585283
cod200436;52;0;10;0;0,780585283
cod200436;53;0;10;0;0,780585283
cod200440;1;0;0;0;0
cod200440;2;0;0;0;0
cod200440;3;0;0;0;0
cod200440;4;0;0;0;0
cod200440;5;0;0;0;0
cod200440;6;2;2;0,172741406;0,172741406
cod200440;7;0;2;0;0,172741406
cod200440;8;0;2;0;0,172741406
cod200440;9;0;2;0;0,172741406
cod200440;10;0;2;0;0,172741406
cod200440;11;0;2;0;0,172741406
cod200440;12;0;2;0;0,172741406
cod200440;13;0;2;0;0,172741406
cod200440;14;0;2;0;0,172741406
cod200440;15;0;2;0;0,172741406
cod200440;16;0;2;0;0,172741406
cod200440;17;0;2;0;0,172741406
cod200440;18;0;2;0;0,172741406
cod200440;19;0;2;0;0,172741406
cod200440;20;0;2;0;0,172741406
cod200440;21;0;2;0;0,172741406
cod200440;22;0;2;0;0,172741406
cod200440;23;0;2;0;0,172741406
cod200440;24;0;2;0;0,172741406
cod200440;25;0;2;0;0,172741406
cod200440;26;1;3;0,086370703;0,259112109
cod200440;27;0;3;0;0,259112109
cod200440;28;0;3;0;0,259112109
cod200440;29;0;3;0;0,259112109
cod200440;30;0;3;0;0,259112109
cod200440;31;0;3;0;0,259112109
cod200440;32;0;3;0;0,259112109
cod200440;33;0;3;0;0,259112109
cod200440;34;0;3;0;0,259112109
cod200440;35;0;3;0;0,259112109
cod200440;36;0;3;0;0,259112109
cod200440;37;0;3;0;0,259112109
cod200440;38;0;3;0;0,259112109
cod200440;39;0;3;0;0,259112109
cod200440;40;0;3;0;0,259112109
cod200440;41;0;3;0;0,259112109
cod200440;42;0;3;0;0,259112109
cod200440;43;0;3;0;0,259112109
cod200440;44;0;3;0;0,259112109
cod200440;45;0;3;0;0,259112109
cod200440;46;0;3;0;0,259112109
cod200440;47;0;3;0;0,259112109
cod200440;48;0;3;0;0,259112109
cod200440;49;0;3;0;0,259112109
cod200440;50;0;3;0;0,259112109
cod200440;51;0;3;0;0,259112109
cod200440;52;0;3;0;0,259112109
cod200440;53;0;3;0;0,259112109
cod200443;1;0;0;0;0
cod200443;2;0;0;0;0
cod200443;3;0;0;0;0
cod200443;4;0;0;0;0
cod200443;5;0;0;0;0
cod200443;6;1;1;0,441774165;0,441774165
cod200443;7;0;1;0;0,441774165
cod200443;8;5;6;2,208870825;2,65064499
cod200443;9;0;6;0;2,65064499
cod200443;10;0;6;0;2,65064499
cod200443;11;0;6;0;2,65064499
cod200443;12;6;12;2,65064499;5,301289981
cod200443;13;1;13;0,441774165;5,743064146
cod200443;14;4;17;1,76709666;7,510160806
cod200443;15;0;17;0;7,510160806
cod200443;16;10;27;4,41774165;11,92790246
cod200443;17;6;33;2,65064499;14,57854745
cod200443;18;0;33;0;14,57854745
cod200443;19;3;36;1,325322495;15,90386994
cod200443;20;0;36;0;15,90386994
cod200443;21;1;37;0,441774165;16,34564411
cod200443;22;5;42;2,208870825;18,55451493
cod200443;23;4;46;1,76709666;20,32161159
cod200443;24;0;46;0;20,32161159
